timestamp,device_id,flow_rate,press_out,press_in,temp_de,temp_nde,vib_rms_de,vib_rms_nde,motor_current,operating_state,alarm_code
2026-09-13T08:45:35Z,PUMP-IS100-80-160-01,78.29,0.26,-0.027,45,43.1,1.52,1.37,18.73,WARNING,FAL-104
2026-09-13T08:45:40Z,PUMP-IS100-80-160-01,77.69,0.259,-0.028,44.6,42.3,1.54,1.31,18.63,WARNING,FAL-104
2026-09-13T08:45:45Z,PUMP-IS100-80-160-01,77.22,0.258,-0.03,45.1,43.3,1.49,1.33,18.54,WARNING,FAL-104
2026-09-13T08:45:50Z,PUMP-IS100-80-160-01,76.56,0.256,-0.031,44.9,43.6,1.47,1.38,18.45,WARNING,FAL-104
2026-09-13T08:45:55Z,PUMP-IS100-80-160-01,75.97,0.255,-0.033,45.1,42.8,1.43,1.37,18.35,WARNING,FAL-104
2026-09-13T08:46:00Z,PUMP-IS100-80-160-01,75.31,0.254,-0.034,45.1,43.9,1.47,1.28,18.25,WARNING,FAL-104
2026-09-13T08:46:05Z,PUMP-IS100-80-160-01,74.65,0.252,-0.035,45,42.6,1.44,1.32,18.14,WARNING,FAL-104
2026-09-13T08:46:10Z,PUMP-IS100-80-160-01,74.19,0.251,-0.037,44.6,43.2,1.5,1.33,18.03,WARNING,FAL-104
2026-09-13T08:46:15Z,PUMP-IS100-80-160-01,73.79,0.249,-0.038,44.7,43.2,1.44,1.37,17.95,WARNING,FAL-104
2026-09-13T08:46:20Z,PUMP-IS100-80-160-01,73.34,0.248,-0.039,45.6,42.9,1.46,1.39,17.83,WARNING,FAL-104
2026-09-13T08:46:25Z,PUMP-IS100-80-160-01,72.82,0.246,-0.04,44.5,43.4,1.43,1.45,17.75,WARNING,PAL-103;FAL-104
2026-09-13T08:46:30Z,PUMP-IS100-80-160-01,72.4,0.245,-0.042,45.7,43.4,1.49,1.37,17.65,WARNING,PAL-103;FAL-104
2026-09-13T08:46:35Z,PUMP-IS100-80-160-01,71.75,0.244,-0.043,44.9,42.8,1.48,1.39,17.57,WARNING,PAL-103;FAL-104
2026-09-13T08:46:40Z,PUMP-IS100-80-160-01,71.2,0.242,-0.044,44.7,42.4,1.45,1.35,17.48,WARNING,PAL-103;FAL-104
2026-09-13T08:46:45Z,PUMP-IS100-80-160-01,70.58,0.24,-0.045,44.6,43.6,1.5,1.37,17.37,WARNING,PAL-103;FAL-104
2026-09-13T08:46:50Z,PUMP-IS100-80-160-01,70.05,0.239,-0.047,45.7,43.5,1.43,1.3,17.27,WARNING,PAL-103;FAL-104
2026-09-13T08:46:55Z,PUMP-IS100-80-160-01,69.65,0.238,-0.048,45.1,42.4,1.46,1.34,17.16,WARNING,PAL-103;FAL-104
2026-09-13T08:47:00Z,PUMP-IS100-80-160-01,69.12,0.236,-0.049,45.2,42.8,1.4,1.23,17.04,WARNING,PAL-103;FAL-104
2026-09-13T08:47:05Z,PUMP-IS100-80-160-01,68.69,0.234,-0.05,45.6,42.8,1.42,1.37,16.94,WARNING,PAL-103;FAL-104
2026-09-13T08:47:10Z,PUMP-IS100-80-160-01,68.25,0.233,-0.051,45,42.9,1.41,1.32,16.84,WARNING,PAL-103;FAL-104
2026-09-13T08:47:15Z,PUMP-IS100-80-160-01,67.78,0.232,-0.053,45.5,42.9,1.45,1.32,16.73,WARNING,PAL-103;FAL-104
2026-09-13T08:47:20Z,PUMP-IS100-80-160-01,67.36,0.23,-0.054,44.1,43.3,1.48,1.34,16.64,WARNING,PAL-103;FAL-104
2026-09-13T08:47:25Z,PUMP-IS100-80-160-01,66.76,0.228,-0.055,44.4,42.8,1.48,1.3,16.54,WARNING,PAL-103;FAL-104
2026-09-13T08:47:30Z,PUMP-IS100-80-160-01,66.19,0.227,-0.056,44.4,43.4,1.42,1.32,16.42,WARNING,PAL-103;FAL-104
2026-09-13T08:47:35Z,PUMP-IS100-80-160-01,65.62,0.225,-0.057,45.2,43.2,1.46,1.34,16.34,WARNING,PAL-103;FAL-104
2026-09-13T08:47:40Z,PUMP-IS100-80-160-01,65.2,0.224,-0.058,45.2,43.3,1.35,1.31,16.24,WARNING,PAL-103;FAL-104
2026-09-13T08:47:45Z,PUMP-IS100-80-160-01,64.63,0.223,-0.06,44.9,43.5,1.42,1.32,16.14,WARNING,PAL-103;FAL-104
2026-09-13T08:47:50Z,PUMP-IS100-80-160-01,64.14,0.221,-0.061,45.1,42.9,1.44,1.29,16.03,WARNING,PAL-103;FAL-104
2026-09-13T08:47:55Z,PUMP-IS100-80-160-01,63.5,0.22,-0.062,45.3,43,1.44,1.48,15.95,WARNING,PAL-103;FAL-104;IAL-105
2026-09-13T08:48:00Z,PUMP-IS100-80-160-01,62.91,0.219,-0.063,45,42.5,1.49,1.32,15.86,WARNING,PAL-103;FAL-104;IAL-105
2026-09-13T08:48:05Z,PUMP-IS100-80-160-01,62.32,0.217,-0.065,45,43.3,1.47,1.32,15.76,WARNING,PAL-103;FAL-104;IAL-105
2026-09-13T08:48:10Z,PUMP-IS100-80-160-01,61.82,0.215,-0.066,44.9,42.9,1.41,1.37,15.64,WARNING,PAL-103;FAL-104;IAL-105
2026-09-13T08:48:15Z,PUMP-IS100-80-160-01,61.24,0.214,-0.067,45,43.5,1.45,1.37,15.53,WARNING,PAL-103;FAL-104;IAL-105
2026-09-13T08:48:20Z,PUMP-IS100-80-160-01,60.64,0.213,-0.069,44.9,43.3,1.5,1.45,15.44,WARNING,PAL-103;FAL-104;IAL-105
2026-09-13T08:48:25Z,PUMP-IS100-80-160-01,59.97,0.212,-0.07,45.1,42.9,1.46,1.4,15.33,WARNING,PAL-103;FAL-104;IAL-105
2026-09-13T08:48:30Z,PUMP-IS100-80-160-01,59.47,0.21,-0.072,44.2,42.8,1.51,1.35,15.22,WARNING,PAL-103;FAL-104;IAL-105
2026-09-13T08:48:35Z,PUMP-IS100-80-160-01,59.02,0.209,-0.073,44.9,42.9,1.43,1.31,15.11,WARNING,PAL-103;FAL-104;IAL-105
2026-09-13T08:48:40Z,PUMP-IS100-80-160-01,58.4,0.207,-0.074,45.4,42.9,1.47,1.35,15,WARNING,PAL-103;FAL-104;IAL-105
2026-09-13T08:48:45Z,PUMP-IS100-80-160-01,57.96,0.206,-0.075,44.8,43.1,1.46,1.34,14.91,WARNING,PAL-103;FAL-104;IAL-105
2026-09-13T08:48:50Z,PUMP-IS100-80-160-01,57.31,0.204,-0.076,45,43.7,1.41,1.32,14.8,WARNING,PAL-103;FAL-104;IAL-105
2026-09-13T08:48:55Z,PUMP-IS100-80-160-01,56.82,0.203,-0.077,45.1,43.2,1.48,1.39,14.69,WARNING,PAL-103;FAL-104;IAL-105
2026-09-13T08:49:00Z,PUMP-IS100-80-160-01,56.15,0.201,-0.079,45,42.7,1.5,1.35,14.58,WARNING,PAL-103;FAL-104;IAL-105
2026-09-13T08:49:05Z,PUMP-IS100-80-160-01,55.63,0.2,-0.08,44.8,43,1.46,1.36,14.5,WARNING,PAL-103;FAL-104;IAL-105
2026-09-13T09:19:10Z,PUMP-IS100-80-160-01,85.29,0.22,-0.04,49.3,47.6,4.17,4.99,21.67,CRITICAL_CAVITATION,PAL-103;VAHH-102
2026-09-13T09:19:15Z,PUMP-IS100-80-160-01,67.23,0.276,-0.042,48.8,48,3.69,6.67,18.89,CRITICAL_CAVITATION,PAL-103;VAHH-102;FAL-104
2026-09-13T09:19:20Z,PUMP-IS100-80-160-01,86.6,0.167,-0.064,49.8,47.9,4.28,4.35,19.16,CRITICAL_CAVITATION,PAL-103;VAHH-102
2026-09-13T09:19:25Z,PUMP-IS100-80-160-01,76.02,0.292,-0.062,49.2,48.1,4.29,5.39,21.5,CRITICAL_CAVITATION,PAL-103;VAHH-102;FAL-104
2026-09-13T09:19:30Z,PUMP-IS100-80-160-01,35.8,0.271,-0.058,49.7,47.9,4.06,3.74,21.41,CRITICAL_CAVITATION,PAL-103;VAHH-102;FAL-104
2026-09-13T09:19:35Z,PUMP-IS100-80-160-01,98.38,0.299,-0.023,48.2,47.9,3.84,5.79,17.81,CRITICAL_CAVITATION,PAL-103;VAHH-102
2026-09-13T09:19:40Z,PUMP-IS100-80-160-01,106.48,0.232,-0.046,49.8,47.7,3.82,5.64,19.89,CRITICAL_CAVITATION,PAL-103;VAHH-102
2026-09-13T09:19:45Z,PUMP-IS100-80-160-01,64.23,0.181,-0.057,48.7,47.3,3.59,5.17,19.33,CRITICAL_CAVITATION,PAL-103;VAHH-102;FAL-104
2026-09-13T09:19:50Z,PUMP-IS100-80-160-01,53.18,0.274,-0.047,48.6,48.2,3.65,4.03,22.18,CRITICAL_CAVITATION,PAL-103;VAHH-102;FAL-104
2026-09-13T09:19:55Z,PUMP-IS100-80-160-01,47.81,0.245,-0.05,48.6,47.8,3.91,5.74,17.91,CRITICAL_CAVITATION,PAL-103;VAHH-102;FAL-104
2026-09-13T09:20:00Z,PUMP-IS100-80-160-01,90.6,0.241,-0.019,48.3,47.1,3.45,5.15,16.33,CRITICAL_CAVITATION,PAL-103;VAHH-102
2026-09-13T09:20:05Z,PUMP-IS100-80-160-01,78.87,0.263,-0.072,49.1,48.8,3.56,5.92,21.29,CRITICAL_CAVITATION,PAL-103;VAHH-102;FAL-104
2026-09-13T09:20:10Z,PUMP-IS100-80-160-01,71.11,0.2,-0.08,48.5,47.9,3.69,4.62,19.65,CRITICAL_CAVITATION,PAL-103;VAHH-102;FAL-104
2026-09-13T09:20:15Z,PUMP-IS100-80-160-01,71.74,0.211,-0.045,49.7,48,3.25,5.55,19.54,CRITICAL_CAVITATION,PAL-103;VAHH-102;FAL-104
2026-09-13T09:20:20Z,PUMP-IS100-80-160-01,85.27,0.25,-0.034,49.2,47.5,3.49,5.43,19.72,CRITICAL_CAVITATION,PAL-103;VAHH-102
2026-09-13T09:20:25Z,PUMP-IS100-80-160-01,74.52,0.231,-0.05,49,48.1,3.53,3.69,17.44,CRITICAL_CAVITATION,PAL-103;VAHH-102;FAL-104
2026-09-13T09:20:30Z,PUMP-IS100-80-160-01,93.35,0.201,-0.033,49.9,47.4,3.48,5.54,21.34,CRITICAL_CAVITATION,PAL-103;VAHH-102
2026-09-13T09:20:35Z,PUMP-IS100-80-160-01,89.51,0.21,-0.027,49.1,47.9,3.94,5,21.12,CRITICAL_CAVITATION,PAL-103;VAHH-102
2026-09-13T09:20:40Z,PUMP-IS100-80-160-01,86.51,0.161,-0.028,49.6,47.5,4.32,3.87,18.68,CRITICAL_CAVITATION,PAL-103;VAHH-102
2026-09-13T09:20:45Z,PUMP-IS100-80-160-01,58.97,0.23,-0.053,49.7,47.7,4.46,5.82,19.08,CRITICAL_CAVITATION,PAL-103;VAHH-102;FAL-104
2026-09-13T09:20:50Z,PUMP-IS100-80-160-01,50.59,0.204,-0.034,48.7,48,3.18,6.49,20.06,CRITICAL_CAVITATION,PAL-103;VAHH-102;FAL-104
2026-09-13T09:20:55Z,PUMP-IS100-80-160-01,63.26,0.259,-0.055,49,47.8,4.07,5.19,19.28,CRITICAL_CAVITATION,PAL-103;VAHH-102;FAL-104
2026-09-13T09:21:00Z,PUMP-IS100-80-160-01,73.72,0.223,-0.052,48.9,48.3,4.08,6.48,18.83,CRITICAL_CAVITATION,PAL-103;VAHH-102;FAL-104
2026-09-13T09:21:05Z,PUMP-IS100-80-160-01,92.01,0.257,-0.05,48.4,47.4,3.01,5.56,19.79,CRITICAL_CAVITATION,PAL-103;VAHH-102
2026-09-13T09:21:10Z,PUMP-IS100-80-160-01,100.12,0.34,-0.038,48.7,47.6,2.9,5.6,18.26,CRITICAL_CAVITATION,PAL-103;VAHH-102
2026-09-13T09:21:15Z,PUMP-IS100-80-160-01,72.56,0.219,-0.078,49.1,49,3.26,5.8,17.66,CRITICAL_CAVITATION,PAL-103;VAHH-102;FAL-104
2026-09-13T09:21:20Z,PUMP-IS100-80-160-01,38.31,0.227,-0.031,49.2,47.8,3.19,6.77,19.29,CRITICAL_CAVITATION,PAL-103;VAHH-102;FAL-104
2026-09-13T09:21:25Z,PUMP-IS100-80-160-01,113.34,0.172,-0.044,49,48.1,4.34,5.57,18.72,CRITICAL_CAVITATION,PAL-103;VAHH-102
2026-09-13T09:21:30Z,PUMP-IS100-80-160-01,78.9,0.225,-0.039,49,48.5,3.99,4.9,19.4,CRITICAL_CAVITATION,PAL-103;VAHH-102;FAL-104
2026-09-13T09:21:35Z,PUMP-IS100-80-160-01,49.29,0.297,-0.062,49.7,47,3.5,4.68,25.78,CRITICAL_CAVITATION,PAL-103;VAHH-102;FAL-104
2026-09-13T09:21:40Z,PUMP-IS100-80-160-01,90.31,0.25,-0.049,49.3,48.3,4.06,5.43,19.68,CRITICAL_CAVITATION,PAL-103;VAHH-102
2026-09-13T09:21:45Z,PUMP-IS100-80-160-01,72.14,0.233,-0.051,47.6,48.3,4.1,6.11,19.89,CRITICAL_CAVITATION,PAL-103;VAHH-102;FAL-104
2026-09-13T09:21:50Z,PUMP-IS100-80-160-01,74.73,0.223,-0.031,49.2,47.5,3.41,5.96,16.74,CRITICAL_CAVITATION,PAL-103;VAHH-102;FAL-104
2026-09-13T09:21:55Z,PUMP-IS100-80-160-01,65.91,0.279,-0.034,49.3,47.7,4.16,5.61,20.36,CRITICAL_CAVITATION,PAL-103;VAHH-102;FAL-104
2026-09-13T09:22:00Z,PUMP-IS100-80-160-01,86.61,0.274,-0.03,49.5,48,3.98,5.77,17.74,CRITICAL_CAVITATION,PAL-103;VAHH-102
2026-09-13T09:22:05Z,PUMP-IS100-80-160-01,72.64,0.206,-0.058,48.8,47.1,3.4,5.08,19.93,CRITICAL_CAVITATION,PAL-103;VAHH-102;FAL-104
2026-09-13T09:22:10Z,PUMP-IS100-80-160-01,75.02,0.203,-0.038,48.6,47.6,3,5.95,17.62,CRITICAL_CAVITATION,PAL-103;VAHH-102;FAL-104
2026-09-13T09:22:15Z,PUMP-IS100-80-160-01,87.03,0.231,-0.052,48.4,48,4.12,3.6,20.05,CRITICAL_CAVITATION,PAL-103;VAHH-102
2026-09-13T09:22:20Z,PUMP-IS100-80-160-01,94.73,0.181,-0.093,49.6,48.1,4.7,5.35,18.52,CRITICAL_CAVITATION,PAL-103;VAHH-102
2026-09-13T09:22:25Z,PUMP-IS100-80-160-01,86.7,0.196,-0.041,50.4,48.2,4.33,5.6,18.48,CRITICAL_CAVITATION,PAL-103;VAHH-102
2026-09-13T09:22:30Z,PUMP-IS100-80-160-01,74.63,0.16,-0.058,49.1,47.6,3.54,4.87,21.74,CRITICAL_CAVITATION,PAL-103;VAHH-102;FAL-104
2026-09-13T09:22:35Z,PUMP-IS100-80-160-01,75,0.24,-0.053,48.6,47.7,4.21,5.32,18.89,CRITICAL_CAVITATION,PAL-103;VAHH-102;FAL-104
2026-09-13T09:22:40Z,PUMP-IS100-80-160-01,55.48,0.203,-0.055,49.1,48.4,3.93,5.9,19.23,CRITICAL_CAVITATION,PAL-103;VAHH-102;FAL-104
2026-09-13T09:22:45Z,PUMP-IS100-80-160-01,80.66,0.235,-0.044,48.9,48.7,2.58,4.73,21.35,CRITICAL_CAVITATION,PAL-103;VAHH-102;FAL-104
2026-09-13T09:22:50Z,PUMP-IS100-80-160-01,89,0.296,-0.047,48.8,48.3,3.49,5.36,21.91,CRITICAL_CAVITATION,PAL-103;VAHH-102
2026-09-13T09:22:55Z,PUMP-IS100-80-160-01,72.98,0.22,-0.048,47.9,47.7,3.08,5.68,17.06,CRITICAL_CAVITATION,PAL-103;VAHH-102;FAL-104
2026-09-13T09:23:00Z,PUMP-IS100-80-160-01,67.63,0.233,-0.055,49.1,48.3,3.96,6.36,17.22,CRITICAL_CAVITATION,PAL-103;VAHH-102;FAL-104
2026-09-13T09:23:05Z,PUMP-IS100-80-160-01,90.07,0.237,-0.038,49.4,48.2,3.02,4.34,17.7,CRITICAL_CAVITATION,PAL-103;VAHH-102
2026-09-13T09:23:10Z,PUMP-IS100-80-160-01,62.39,0.291,-0.066,49.3,47.8,3.35,6.51,20.71,CRITICAL_CAVITATION,PAL-103;VAHH-102;FAL-104
2026-09-13T09:23:15Z,PUMP-IS100-80-160-01,67.11,0.233,-0.047,48.7,47.9,4.17,4.4,17.51,CRITICAL_CAVITATION,PAL-103;VAHH-102;FAL-104
2026-09-13T09:23:20Z,PUMP-IS100-80-160-01,37.85,0.231,-0.012,48.9,48,3.79,5.83,20.59,CRITICAL_CAVITATION,PAL-103;VAHH-102;FAL-104
2026-09-13T09:23:25Z,PUMP-IS100-80-160-01,57.88,0.29,-0.037,49,48.3,4.02,5.77,20.68,CRITICAL_CAVITATION,PAL-103;VAHH-102;FAL-104
2026-09-13T09:23:30Z,PUMP-IS100-80-160-01,69.87,0.214,-0.046,48.3,48.1,3.18,6.44,19.6,CRITICAL_CAVITATION,PAL-103;VAHH-102;FAL-104
2026-09-13T09:23:35Z,PUMP-IS100-80-160-01,77.51,0.251,-0.051,48.6,48,3,6.39,16.21,CRITICAL_CAVITATION,PAL-103;VAHH-102;FAL-104
2026-09-13T09:23:40Z,PUMP-IS100-80-160-01,72.45,0.315,-0.048,48.7,47.8,3.17,5.38,18.86,CRITICAL_CAVITATION,PAL-103;VAHH-102;FAL-104
2026-09-13T09:23:45Z,PUMP-IS100-80-160-01,93.58,0.265,-0.065,49.6,48.8,4.05,5.4,17.47,CRITICAL_CAVITATION,PAL-103;VAHH-102
2026-09-13T09:23:50Z,PUMP-IS100-80-160-01,63.24,0.183,-0.052,49,47.8,4.29,5.57,19.8,CRITICAL_CAVITATION,PAL-103;VAHH-102;FAL-104
2026-09-13T09:23:55Z,PUMP-IS100-80-160-01,62.89,0.334,-0.072,49,47.9,4.81,5.35,18.79,CRITICAL_CAVITATION,PAL-103;VAHH-102;FAL-104
2026-09-13T09:24:00Z,PUMP-IS100-80-160-01,72.38,0.302,-0.081,48.9,47.8,3.09,6.43,20.68,CRITICAL_CAVITATION,PAL-103;VAHH-102;FAL-104
2026-09-13T09:24:05Z,PUMP-IS100-80-160-01,51.83,0.261,-0.018,48.7,48.2,3.89,4.11,19.54,CRITICAL_CAVITATION,PAL-103;VAHH-102;FAL-104
2026-09-13T09:24:10Z,PUMP-IS100-80-160-01,65.7,0.262,-0.021,48.4,47.5,4.16,5.05,20.44,CRITICAL_CAVITATION,PAL-103;VAHH-102;FAL-104
2026-09-13T09:24:15Z,PUMP-IS100-80-160-01,96.52,0.256,-0.053,49.3,48.4,3.17,5.2,18.6,CRITICAL_CAVITATION,PAL-103;VAHH-102
2026-09-13T09:24:20Z,PUMP-IS100-80-160-01,68.18,0.252,-0.055,48.9,47.8,4.85,5.15,18.2,CRITICAL_CAVITATION,PAL-103;VAHH-102;FAL-104
2026-09-13T09:24:25Z,PUMP-IS100-80-160-01,85.79,0.232,-0.058,48.7,47.1,4.51,6.26,21.52,CRITICAL_CAVITATION,PAL-103;VAHH-102
2026-09-13T09:24:30Z,PUMP-IS100-80-160-01,65.07,0.276,-0.078,49.4,48,3.19,5.91,17.59,CRITICAL_CAVITATION,PAL-103;VAHH-102;FAL-104
2026-09-13T09:24:35Z,PUMP-IS100-80-160-01,69.1,0.271,-0.046,48.2,48.8,4.79,5.67,19.71,CRITICAL_CAVITATION,PAL-103;VAHH-102;FAL-104
2026-09-13T09:24:40Z,PUMP-IS100-80-160-01,61.97,0.18,-0.051,49.7,47.3,3.74,5.94,19.48,CRITICAL_CAVITATION,PAL-103;VAHH-102;FAL-104
2026-09-13T09:24:45Z,PUMP-IS100-80-160-01,56.84,0.256,-0.035,49.1,48.2,2.5,4.86,20.31,CRITICAL_CAVITATION,PAL-103;VAHH-102;FAL-104
2026-09-13T09:24:50Z,PUMP-IS100-80-160-01,92.92,0.192,-0.038,49.2,47.8,2.91,6.15,19.34,CRITICAL_CAVITATION,PAL-103;VAHH-102
2026-09-13T09:24:55Z,PUMP-IS100-80-160-01,80.04,0.218,-0.058,48.5,48.3,3.26,5.23,17.2,CRITICAL_CAVITATION,PAL-103;VAHH-102;FAL-104
2026-09-13T09:55:00Z,PUMP-IS100-80-160-01,100.53,0.313,0.018,56.6,51.6,5.38,5.01,23.81,UNBALANCE_MISALIGNMENT,VAHH-102
2026-09-13T09:55:05Z,PUMP-IS100-80-160-01,100.63,0.311,0.019,57.8,51.9,5.82,5.12,23.51,UNBALANCE_MISALIGNMENT,VAHH-102
2026-09-13T09:55:10Z,PUMP-IS100-80-160-01,99.34,0.313,0.02,57.8,51.3,5.26,5.31,23.46,UNBALANCE_MISALIGNMENT,VAHH-102
2026-09-13T09:55:15Z,PUMP-IS100-80-160-01,99.69,0.313,0.022,58.8,51.3,5.56,5.21,23.91,UNBALANCE_MISALIGNMENT,VAHH-102
2026-09-13T09:55:20Z,PUMP-IS100-80-160-01,99.74,0.316,0.02,57.3,51.3,5.69,5.27,23.55,UNBALANCE_MISALIGNMENT,VAHH-102
2026-09-13T09:55:25Z,PUMP-IS100-80-160-01,99.55,0.309,0.02,57.4,51.2,5.98,5.1,23.86,UNBALANCE_MISALIGNMENT,VAHH-102
2026-09-13T09:55:30Z,PUMP-IS100-80-160-01,99.13,0.311,0.021,57.5,50.9,5.58,4.79,23.62,UNBALANCE_MISALIGNMENT,VAHH-102
2026-09-13T09:55:35Z,PUMP-IS100-80-160-01,100.71,0.313,0.021,57,51,5.45,5.24,23.8,UNBALANCE_MISALIGNMENT,VAHH-102
2026-09-13T09:55:40Z,PUMP-IS100-80-160-01,100.39,0.311,0.018,57.6,50.8,5.41,5.24,23.61,UNBALANCE_MISALIGNMENT,VAHH-102
2026-09-13T09:55:45Z,PUMP-IS100-80-160-01,100.85,0.314,0.021,56.2,51.6,5.66,5.02,23.73,UNBALANCE_MISALIGNMENT,VAHH-102
2026-09-13T09:55:50Z,PUMP-IS100-80-160-01,98.58,0.313,0.019,56.2,50.2,5.85,4.97,24.06,UNBALANCE_MISALIGNMENT,VAHH-102
2026-09-13T09:55:55Z,PUMP-IS100-80-160-01,99.57,0.308,0.019,57.7,50.9,5.48,5.13,23.82,UNBALANCE_MISALIGNMENT,VAHH-102
2026-09-13T09:56:00Z,PUMP-IS100-80-160-01,100.89,0.316,0.02,56.2,50.8,5.66,4.9,23.47,UNBALANCE_MISALIGNMENT,VAHH-102
2026-09-13T09:56:05Z,PUMP-IS100-80-160-01,100.28,0.312,0.02,56.6,50.9,5.39,5.28,23.95,UNBALANCE_MISALIGNMENT,VAHH-102
2026-09-13T09:56:10Z,PUMP-IS100-80-160-01,98.52,0.31,0.019,56.6,51,5.28,4.91,23.46,UNBALANCE_MISALIGNMENT,VAHH-102
2026-09-13T09:56:15Z,PUMP-IS100-80-160-01,100.17,0.312,0.019,57.1,50.7,5.54,5.44,24.02,UNBALANCE_MISALIGNMENT,VAHH-102
2026-09-13T09:56:20Z,PUMP-IS100-80-160-01,98.96,0.314,0.021,56.3,51.4,5.94,4.87,23.48,UNBALANCE_MISALIGNMENT,VAHH-102
2026-09-13T09:56:25Z,PUMP-IS100-80-160-01,100.81,0.313,0.021,57.2,51.2,5.3,5.31,23.98,UNBALANCE_MISALIGNMENT,VAHH-102
2026-09-13T09:56:30Z,PUMP-IS100-80-160-01,99.82,0.312,0.018,57.3,51.3,5.59,5.33,23.62,UNBALANCE_MISALIGNMENT,VAHH-102
2026-09-13T09:56:35Z,PUMP-IS100-80-160-01,100.45,0.309,0.02,56.9,51.1,5.52,5.07,23.9,UNBALANCE_MISALIGNMENT,VAHH-102
2026-09-13T09:56:40Z,PUMP-IS100-80-160-01,99.65,0.308,0.022,57.8,50.3,5.75,5,23.76,UNBALANCE_MISALIGNMENT,VAHH-102
2026-09-13T09:56:45Z,PUMP-IS100-80-160-01,100.24,0.311,0.019,56.6,50.5,5.41,5.09,23.53,UNBALANCE_MISALIGNMENT,VAHH-102
2026-09-13T09:56:50Z,PUMP-IS100-80-160-01,100.55,0.316,0.019,57.1,51.3,5.71,5.12,23.88,UNBALANCE_MISALIGNMENT,VAHH-102
2026-09-13T09:56:55Z,PUMP-IS100-80-160-01,100.39,0.309,0.021,57.5,50.6,5.61,5.24,23.65,UNBALANCE_MISALIGNMENT,VAHH-102
2026-09-13T09:57:00Z,PUMP-IS100-80-160-01,100.86,0.318,0.019,56.2,51.2,5.76,5.05,24.04,UNBALANCE_MISALIGNMENT,VAHH-102
2026-09-13T09:57:05Z,PUMP-IS100-80-160-01,98.93,0.314,0.019,58,52,5.43,4.99,23.9,UNBALANCE_MISALIGNMENT,VAHH-102
2026-09-13T09:57:10Z,PUMP-IS100-80-160-01,99.69,0.312,0.02,55.9,51,5.45,5,24.04,UNBALANCE_MISALIGNMENT,VAHH-102
2026-09-13T09:57:15Z,PUMP-IS100-80-160-01,98.99,0.314,0.02,56.8,51.4,5.68,5.22,23.93,UNBALANCE_MISALIGNMENT,VAHH-102
2026-09-13T09:57:20Z,PUMP-IS100-80-160-01,99.73,0.31,0.019,56.5,52.5,5.88,4.82,23.39,UNBALANCE_MISALIGNMENT,VAHH-102
2026-09-13T09:57:25Z,PUMP-IS100-80-160-01,100.39,0.313,0.021,56.9,50.9,5.67,5.12,23.17,UNBALANCE_MISALIGNMENT,VAHH-102
2026-09-13T09:57:30Z,PUMP-IS100-80-160-01,99.82,0.31,0.02,58.7,51.2,5.53,5.29,23.81,UNBALANCE_MISALIGNMENT,VAHH-102
2026-09-13T09:57:35Z,PUMP-IS100-80-160-01,100.34,0.314,0.022,56.4,51.2,5.39,5.21,23.48,UNBALANCE_MISALIGNMENT,VAHH-102
2026-09-13T09:57:40Z,PUMP-IS100-80-160-01,99.67,0.311,0.021,57.5,50.4,5.61,4.96,23.4,UNBALANCE_MISALIGNMENT,VAHH-102
2026-09-13T09:57:45Z,PUMP-IS100-80-160-01,99.83,0.311,0.022,57.2,50.3,5.47,5.31,24.19,UNBALANCE_MISALIGNMENT,VAHH-102
2026-09-13T09:57:50Z,PUMP-IS100-80-160-01,98.73,0.307,0.022,57.2,50.6,5.72,4.56,23.7,UNBALANCE_MISALIGNMENT,VAHH-102
2026-09-13T09:57:55Z,PUMP-IS100-80-160-01,100.26,0.314,0.019,57,50.5,5.66,4.92,23.6,UNBALANCE_MISALIGNMENT,VAHH-102
2026-09-13T09:58:00Z,PUMP-IS100-80-160-01,99.2,0.314,0.021,56.9,51,5.28,5.04,23.69,UNBALANCE_MISALIGNMENT,VAHH-102
2026-09-13T09:58:05Z,PUMP-IS100-80-160-01,102.1,0.309,0.021,57.6,51.1,5.99,5.18,23.79,UNBALANCE_MISALIGNMENT,VAHH-102
2026-09-13T09:58:10Z,PUMP-IS100-80-160-01,99.96,0.315,0.021,56.6,50.3,5.55,4.94,23.68,UNBALANCE_MISALIGNMENT,VAHH-102
2026-09-13T09:58:15Z,PUMP-IS100-80-160-01,100.99,0.311,0.02,57,51.4,5.1,4.98,23.75,UNBALANCE_MISALIGNMENT,VAHH-102
2026-09-13T09:58:20Z,PUMP-IS100-80-160-01,100.96,0.311,0.018,57.4,50.7,5.33,4.97,23.66,UNBALANCE_MISALIGNMENT,VAHH-102
2026-09-13T09:58:25Z,PUMP-IS100-80-160-01,99.52,0.306,0.021,57.7,51.3,5.35,5.06,23.7,UNBALANCE_MISALIGNMENT,VAHH-102
2026-09-13T09:58:30Z,PUMP-IS100-80-160-01,100.48,0.314,0.019,57,51.2,5.93,5.24,23.89,UNBALANCE_MISALIGNMENT,VAHH-102
2026-09-13T09:58:35Z,PUMP-IS100-80-160-01,100.07,0.316,0.02,56.5,51.7,5.76,5.01,23.59,UNBALANCE_MISALIGNMENT,VAHH-102
2026-09-13T09:58:40Z,PUMP-IS100-80-160-01,100.24,0.313,0.02,57.2,51.9,5.84,5.14,23.92,UNBALANCE_MISALIGNMENT,VAHH-102
