timestamp,device_id,flow_rate,press_out,press_in,temp_de,temp_nde,vib_rms_de,vib_rms_nde,motor_current,operating_state,alarm_code
2026-09-14 04:46:55,PUMP-IS100-80-160-01,100.06,0.312,0.018,45.7,42.7,1.41,1.28,22.44,NORMAL,NONE
2026-09-14 04:47:00,PUMP-IS100-80-160-01,99.76,0.31,0.019,45.1,43.0,1.44,1.38,22.77,NORMAL,NONE
2026-09-14 04:47:05,PUMP-IS100-80-160-01,100.31,0.311,0.018,45.6,43.0,1.41,1.31,22.49,NORMAL,NONE
2026-09-14 04:47:10,PUMP-IS100-80-160-01,99.83,0.306,0.022,45.5,43.8,1.48,1.21,22.5,NORMAL,NONE
2026-09-14 04:47:15,PUMP-IS100-80-160-01,99.53,0.313,0.017,44.6,42.7,1.55,1.44,22.27,NORMAL,NONE
2026-09-14 04:47:20,PUMP-IS100-80-160-01,100.05,0.312,0.019,44.6,42.8,1.43,1.4,22.23,NORMAL,NONE
2026-09-14 04:47:25,PUMP-IS100-80-160-01,100.22,0.314,0.017,44.9,43.0,1.39,1.45,22.48,NORMAL,NONE
2026-09-14 04:47:30,PUMP-IS100-80-160-01,99.88,0.313,0.018,44.5,42.9,1.38,1.33,21.97,NORMAL,NONE
2026-09-14 04:47:35,PUMP-IS100-80-160-01,100.15,0.308,0.02,45.3,42.8,1.5,1.49,22.19,NORMAL,NONE
2026-09-14 04:47:40,PUMP-IS100-80-160-01,100.11,0.309,0.018,45.2,42.9,1.36,1.43,22.64,NORMAL,NONE
2026-09-14 04:47:45,PUMP-IS100-80-160-01,100.19,0.311,0.019,44.8,43.1,1.46,1.41,22.4,NORMAL,NONE
2026-09-14 04:47:50,PUMP-IS100-80-160-01,100.4,0.309,0.023,44.8,43.2,1.43,1.25,22.51,NORMAL,NONE
2026-09-14 04:47:55,PUMP-IS100-80-160-01,100.18,0.309,0.019,45.1,43.0,1.43,1.29,22.94,NORMAL,NONE
2026-09-14 04:48:00,PUMP-IS100-80-160-01,99.73,0.312,0.022,44.9,42.9,1.34,1.41,22.6,NORMAL,NONE
2026-09-14 04:48:05,PUMP-IS100-80-160-01,99.79,0.31,0.02,45.3,42.6,1.57,1.28,22.86,NORMAL,NONE
2026-09-14 04:48:10,PUMP-IS100-80-160-01,100.1,0.308,0.018,44.9,43.4,1.39,1.32,22.9,NORMAL,NONE
2026-09-14 04:48:15,PUMP-IS100-80-160-01,100.4,0.313,0.021,45.0,43.3,1.36,1.32,22.19,NORMAL,NONE
2026-09-14 04:48:20,PUMP-IS100-80-160-01,99.34,0.309,0.018,45.4,43.3,1.48,1.46,23.13,NORMAL,NONE
2026-09-14 04:48:25,PUMP-IS100-80-160-01,99.76,0.312,0.018,45.3,42.6,1.5,1.41,22.97,NORMAL,NONE
2026-09-14 04:48:30,PUMP-IS100-80-160-01,99.41,0.314,0.019,44.9,43.6,1.54,1.35,22.36,NORMAL,NONE
2026-09-14 04:48:35,PUMP-IS100-80-160-01,99.35,0.31,0.021,44.6,42.6,1.33,1.3,22.59,NORMAL,NONE
2026-09-14 04:48:40,PUMP-IS100-80-160-01,100.72,0.313,0.021,44.7,43.6,1.5,1.38,22.53,NORMAL,NONE
2026-09-14 04:48:45,PUMP-IS100-80-160-01,99.75,0.312,0.02,44.9,42.8,1.49,1.28,22.46,NORMAL,NONE
2026-09-14 04:48:50,PUMP-IS100-80-160-01,99.48,0.309,0.017,45.0,43.3,1.54,1.27,22.61,NORMAL,NONE
2026-09-14 04:48:55,PUMP-IS100-80-160-01,99.97,0.312,0.025,45.1,42.5,1.61,1.2,22.34,NORMAL,NONE
2026-09-14 04:49:00,PUMP-IS100-80-160-01,100.18,0.308,0.021,45.8,43.0,1.37,1.25,22.78,NORMAL,NONE
2026-09-14 04:49:05,PUMP-IS100-80-160-01,100.87,0.31,0.019,45.6,43.3,1.53,1.34,22.3,NORMAL,NONE
2026-09-14 04:49:10,PUMP-IS100-80-160-01,99.88,0.313,0.021,45.2,42.6,1.5,1.33,22.29,NORMAL,NONE
2026-09-14 04:49:15,PUMP-IS100-80-160-01,100.22,0.314,0.022,44.6,42.6,1.52,1.34,22.36,NORMAL,NONE
2026-09-14 04:49:20,PUMP-IS100-80-160-01,100.69,0.313,0.021,44.9,42.8,1.44,1.28,22.26,NORMAL,NONE
2026-09-14 04:49:25,PUMP-IS100-80-160-01,100.12,0.311,0.02,45.0,43.9,1.41,1.37,22.2,NORMAL,NONE
2026-09-14 04:49:30,PUMP-IS100-80-160-01,99.52,0.313,0.021,45.1,43.6,1.41,1.31,22.66,NORMAL,NONE
2026-09-14 04:49:35,PUMP-IS100-80-160-01,99.39,0.307,0.02,45.0,42.8,1.45,1.39,22.05,NORMAL,NONE
2026-09-14 04:49:40,PUMP-IS100-80-160-01,100.44,0.313,0.019,45.1,43.7,1.56,1.35,22.33,NORMAL,NONE
2026-09-14 04:49:45,PUMP-IS100-80-160-01,100.12,0.311,0.024,45.0,43.4,1.4,1.47,22.28,NORMAL,NONE
2026-09-14 04:49:50,PUMP-IS100-80-160-01,101.0,0.313,0.019,44.1,43.0,1.44,1.45,22.86,NORMAL,NONE
2026-09-14 04:49:55,PUMP-IS100-80-160-01,100.27,0.313,0.017,45.1,43.2,1.5,1.4,22.49,NORMAL,NONE
2026-09-14 04:50:00,PUMP-IS100-80-160-01,99.49,0.312,0.021,44.6,42.5,1.36,1.37,22.53,NORMAL,NONE
2026-09-14 04:50:05,PUMP-IS100-80-160-01,99.91,0.312,0.018,44.7,43.6,1.42,1.44,22.49,NORMAL,NONE
2026-09-14 04:50:10,PUMP-IS100-80-160-01,100.95,0.314,0.02,44.4,43.0,1.55,1.5,22.64,NORMAL,NONE
2026-09-14 04:50:15,PUMP-IS100-80-160-01,99.58,0.311,0.021,45.0,43.2,1.54,1.33,22.49,NORMAL,NONE
2026-09-14 04:50:20,PUMP-IS100-80-160-01,99.52,0.313,0.02,45.6,43.3,1.52,1.35,22.53,NORMAL,NONE
2026-09-14 04:50:25,PUMP-IS100-80-160-01,100.51,0.313,0.022,44.9,43.3,1.37,1.36,22.87,NORMAL,NONE
2026-09-14 04:50:30,PUMP-IS100-80-160-01,99.97,0.313,0.021,45.2,43.1,1.41,1.3,22.16,NORMAL,NONE
2026-09-14 04:50:35,PUMP-IS100-80-160-01,100.41,0.31,0.02,45.0,42.5,1.52,1.33,22.73,NORMAL,NONE
2026-09-14 04:50:40,PUMP-IS100-80-160-01,100.26,0.311,0.021,45.0,42.2,1.45,1.22,22.51,NORMAL,NONE
2026-09-14 04:50:45,PUMP-IS100-80-160-01,99.92,0.313,0.02,45.3,42.5,1.42,1.4,22.72,NORMAL,NONE
2026-09-14 04:50:50,PUMP-IS100-80-160-01,99.65,0.314,0.02,44.3,42.8,1.55,1.31,22.77,NORMAL,NONE
2026-09-14 04:50:55,PUMP-IS100-80-160-01,99.97,0.313,0.02,45.3,42.9,1.49,1.41,22.23,NORMAL,NONE
2026-09-14 04:51:00,PUMP-IS100-80-160-01,100.51,0.313,0.02,45.3,43.3,1.47,1.34,22.7,NORMAL,NONE
2026-09-14 04:51:05,PUMP-IS100-80-160-01,100.07,0.309,0.019,44.8,43.1,1.48,1.3,22.56,NORMAL,NONE
2026-09-14 04:51:10,PUMP-IS100-80-160-01,99.66,0.314,0.02,45.0,42.9,1.53,1.26,22.42,NORMAL,NONE
2026-09-14 04:51:15,PUMP-IS100-80-160-01,99.51,0.311,0.02,45.2,43.1,1.41,1.34,22.84,NORMAL,NONE
2026-09-14 04:51:20,PUMP-IS100-80-160-01,100.75,0.31,0.018,45.2,42.3,1.38,1.31,23.01,NORMAL,NONE
2026-09-14 04:51:25,PUMP-IS100-80-160-01,99.76,0.314,0.021,45.6,42.6,1.52,1.42,22.61,NORMAL,NONE
2026-09-14 04:51:30,PUMP-IS100-80-160-01,100.15,0.319,0.018,45.5,43.2,1.49,1.18,22.4,NORMAL,NONE
2026-09-14 04:51:35,PUMP-IS100-80-160-01,99.47,0.315,0.02,44.6,42.5,1.42,1.32,22.54,NORMAL,NONE
2026-09-14 04:51:40,PUMP-IS100-80-160-01,100.8,0.311,0.018,45.3,42.6,1.44,1.29,22.09,NORMAL,NONE
2026-09-14 04:51:45,PUMP-IS100-80-160-01,99.38,0.314,0.02,44.6,42.6,1.45,1.32,22.6,NORMAL,NONE
2026-09-14 04:51:50,PUMP-IS100-80-160-01,99.29,0.312,0.021,45.2,43.0,1.46,1.26,22.16,NORMAL,NONE
2026-09-14 04:51:55,PUMP-IS100-80-160-01,98.89,0.312,0.018,44.6,43.1,1.46,1.27,22.47,NORMAL,NONE
2026-09-14 04:52:00,PUMP-IS100-80-160-01,99.43,0.314,0.025,44.9,43.5,1.51,1.25,22.34,NORMAL,NONE
2026-09-14 04:52:05,PUMP-IS100-80-160-01,100.69,0.313,0.02,44.8,42.5,1.46,1.4,22.37,NORMAL,NONE
2026-09-14 04:52:10,PUMP-IS100-80-160-01,100.27,0.31,0.021,45.0,43.3,1.51,1.39,22.0,NORMAL,NONE
2026-09-14 04:52:15,PUMP-IS100-80-160-01,99.51,0.314,0.019,44.7,43.0,1.43,1.31,22.12,NORMAL,NONE
2026-09-14 04:52:20,PUMP-IS100-80-160-01,100.6,0.313,0.022,45.4,43.5,1.44,1.37,22.07,NORMAL,NONE
2026-09-14 04:52:25,PUMP-IS100-80-160-01,100.93,0.313,0.018,44.5,43.2,1.45,1.32,22.41,NORMAL,NONE
2026-09-14 04:52:30,PUMP-IS100-80-160-01,99.75,0.31,0.02,44.8,43.5,1.44,1.43,22.6,NORMAL,NONE
2026-09-14 04:52:35,PUMP-IS100-80-160-01,100.48,0.313,0.019,45.5,43.3,1.38,1.39,22.24,NORMAL,NONE
2026-09-14 04:52:40,PUMP-IS100-80-160-01,100.09,0.313,0.021,44.0,42.8,1.48,1.4,22.16,NORMAL,NONE
2026-09-14 04:52:45,PUMP-IS100-80-160-01,100.27,0.307,0.021,45.1,43.3,1.43,1.35,22.52,NORMAL,NONE
2026-09-14 04:52:50,PUMP-IS100-80-160-01,100.23,0.312,0.017,45.8,43.4,1.44,1.37,23.03,NORMAL,NONE
2026-09-14 04:52:55,PUMP-IS100-80-160-01,100.63,0.313,0.021,44.5,43.0,1.41,1.36,22.11,NORMAL,NONE
2026-09-14 04:53:00,PUMP-IS100-80-160-01,99.92,0.31,0.019,45.0,42.5,1.34,1.35,21.99,NORMAL,NONE
2026-09-14 04:53:05,PUMP-IS100-80-160-01,100.16,0.313,0.024,44.6,43.0,1.43,1.37,22.02,NORMAL,NONE
2026-09-14 04:53:10,PUMP-IS100-80-160-01,99.86,0.313,0.018,44.5,42.5,1.38,1.23,22.23,NORMAL,NONE
2026-09-14 04:53:15,PUMP-IS100-80-160-01,99.05,0.313,0.021,44.8,43.2,1.42,1.27,22.71,NORMAL,NONE
2026-09-14 04:53:20,PUMP-IS100-80-160-01,99.86,0.314,0.02,45.2,42.9,1.53,1.38,22.29,NORMAL,NONE
2026-09-14 04:53:25,PUMP-IS100-80-160-01,100.26,0.312,0.018,45.6,43.0,1.53,1.47,22.12,NORMAL,NONE
2026-09-14 04:53:30,PUMP-IS100-80-160-01,99.99,0.313,0.024,44.6,43.1,1.4,1.4,22.73,NORMAL,NONE
2026-09-14 04:53:35,PUMP-IS100-80-160-01,99.97,0.31,0.021,44.9,42.9,1.43,1.44,22.99,NORMAL,NONE
2026-09-14 04:53:40,PUMP-IS100-80-160-01,100.59,0.311,0.024,45.5,43.0,1.49,1.4,22.25,NORMAL,NONE
2026-09-14 04:53:45,PUMP-IS100-80-160-01,99.04,0.315,0.021,45.9,42.7,1.53,1.35,22.66,NORMAL,NONE
2026-09-14 04:53:50,PUMP-IS100-80-160-01,99.98,0.309,0.025,44.9,43.0,1.41,1.36,22.39,NORMAL,NONE
2026-09-14 04:53:55,PUMP-IS100-80-160-01,100.62,0.308,0.021,45.1,42.9,1.46,1.29,22.93,NORMAL,NONE
2026-09-14 04:54:00,PUMP-IS100-80-160-01,100.61,0.313,0.022,45.1,43.7,1.58,1.43,22.18,NORMAL,NONE
2026-09-14 04:54:05,PUMP-IS100-80-160-01,99.86,0.317,0.021,45.3,43.4,1.38,1.29,22.54,NORMAL,NONE
2026-09-14 04:54:10,PUMP-IS100-80-160-01,100.19,0.317,0.02,44.8,42.0,1.38,1.44,22.39,NORMAL,NONE
2026-09-14 04:54:15,PUMP-IS100-80-160-01,99.14,0.314,0.019,45.1,42.9,1.49,1.38,22.2,NORMAL,NONE
2026-09-14 04:54:20,PUMP-IS100-80-160-01,100.65,0.313,0.023,45.0,42.9,1.53,1.32,22.64,NORMAL,NONE
2026-09-14 04:54:25,PUMP-IS100-80-160-01,98.63,0.308,0.02,44.8,43.2,1.43,1.34,22.08,NORMAL,NONE
2026-09-14 04:54:30,PUMP-IS100-80-160-01,100.68,0.311,0.018,44.8,43.0,1.53,1.39,22.5,NORMAL,NONE
2026-09-14 04:54:35,PUMP-IS100-80-160-01,99.46,0.311,0.023,44.9,43.5,1.47,1.29,22.52,NORMAL,NONE
2026-09-14 04:54:40,PUMP-IS100-80-160-01,99.68,0.307,0.02,44.7,43.0,1.51,1.39,22.33,NORMAL,NONE
2026-09-14 04:54:45,PUMP-IS100-80-160-01,99.4,0.311,0.019,45.1,43.9,1.57,1.37,22.16,NORMAL,NONE
2026-09-14 04:54:50,PUMP-IS100-80-160-01,99.67,0.313,0.021,44.8,43.1,1.46,1.25,22.52,NORMAL,NONE
2026-09-14 04:54:55,PUMP-IS100-80-160-01,100.93,0.309,0.022,45.3,43.0,1.39,1.29,22.85,NORMAL,NONE
2026-09-14 04:55:00,PUMP-IS100-80-160-01,100.47,0.315,0.02,44.6,42.6,1.51,1.34,22.47,NORMAL,NONE
2026-09-14 04:55:05,PUMP-IS100-80-160-01,99.2,0.312,0.02,45.2,43.0,1.47,1.39,22.6,NORMAL,NONE
2026-09-14 04:55:10,PUMP-IS100-80-160-01,100.22,0.309,0.021,44.6,43.2,1.47,1.28,22.25,NORMAL,NONE
2026-09-14 04:55:15,PUMP-IS100-80-160-01,99.16,0.315,0.024,44.8,43.1,1.46,1.31,22.56,NORMAL,NONE
2026-09-14 04:55:20,PUMP-IS100-80-160-01,100.23,0.314,0.02,44.2,43.1,1.39,1.43,22.6,NORMAL,NONE
2026-09-14 04:55:25,PUMP-IS100-80-160-01,99.29,0.314,0.022,44.9,42.3,1.51,1.37,22.27,NORMAL,NONE
2026-09-14 04:55:30,PUMP-IS100-80-160-01,99.21,0.313,0.02,44.9,42.5,1.45,1.32,22.71,NORMAL,NONE
2026-09-14 04:55:35,PUMP-IS100-80-160-01,99.55,0.31,0.019,44.4,42.9,1.47,1.32,22.84,NORMAL,NONE
2026-09-14 04:55:40,PUMP-IS100-80-160-01,99.28,0.315,0.022,45.3,43.1,1.6,1.33,22.84,NORMAL,NONE
2026-09-14 04:55:45,PUMP-IS100-80-160-01,99.85,0.312,0.02,44.8,43.6,1.26,1.34,22.12,NORMAL,NONE
2026-09-14 04:55:50,PUMP-IS100-80-160-01,99.53,0.315,0.016,45.3,43.4,1.37,1.3,22.52,NORMAL,NONE
2026-09-14 04:55:55,PUMP-IS100-80-160-01,99.83,0.309,0.018,44.7,43.6,1.45,1.31,22.35,NORMAL,NONE
2026-09-14 04:56:00,PUMP-IS100-80-160-01,99.94,0.311,0.021,45.3,43.5,1.45,1.4,22.52,NORMAL,NONE
2026-09-14 04:56:05,PUMP-IS100-80-160-01,99.37,0.313,0.021,45.5,42.4,1.44,1.34,22.54,NORMAL,NONE
2026-09-14 04:56:10,PUMP-IS100-80-160-01,99.81,0.31,0.019,45.2,43.1,1.41,1.42,22.46,NORMAL,NONE
2026-09-14 04:56:15,PUMP-IS100-80-160-01,99.92,0.313,0.02,46.0,43.0,1.41,1.26,22.67,NORMAL,NONE
2026-09-14 04:56:20,PUMP-IS100-80-160-01,100.53,0.313,0.024,45.1,43.5,1.4,1.24,22.79,NORMAL,NONE
2026-09-14 04:56:25,PUMP-IS100-80-160-01,99.71,0.31,0.02,45.3,42.7,1.43,1.45,22.3,NORMAL,NONE
2026-09-14 04:56:30,PUMP-IS100-80-160-01,99.14,0.311,0.017,44.6,42.4,1.46,1.3,22.06,NORMAL,NONE
2026-09-14 04:56:35,PUMP-IS100-80-160-01,99.8,0.309,0.021,44.0,43.5,1.46,1.26,21.91,NORMAL,NONE
2026-09-14 04:56:40,PUMP-IS100-80-160-01,100.21,0.312,0.021,45.5,43.4,1.45,1.39,22.45,NORMAL,NONE
2026-09-14 04:56:45,PUMP-IS100-80-160-01,99.99,0.309,0.025,44.9,43.5,1.43,1.38,22.89,NORMAL,NONE
2026-09-14 04:56:50,PUMP-IS100-80-160-01,99.23,0.312,0.021,44.7,43.0,1.42,1.38,21.97,NORMAL,NONE
2026-09-14 04:56:55,PUMP-IS100-80-160-01,100.9,0.312,0.019,45.1,42.6,1.38,1.31,22.33,NORMAL,NONE
2026-09-14 04:57:00,PUMP-IS100-80-160-01,100.05,0.31,0.022,44.7,43.0,1.45,1.4,22.52,NORMAL,NONE
2026-09-14 04:57:05,PUMP-IS100-80-160-01,100.53,0.313,0.019,45.0,42.8,1.54,1.26,23.0,NORMAL,NONE
2026-09-14 04:57:10,PUMP-IS100-80-160-01,100.1,0.311,0.02,44.4,42.7,1.49,1.4,22.34,NORMAL,NONE
2026-09-14 04:57:15,PUMP-IS100-80-160-01,99.82,0.314,0.021,45.3,42.8,1.47,1.34,22.88,NORMAL,NONE
2026-09-14 04:57:20,PUMP-IS100-80-160-01,100.12,0.309,0.018,45.3,43.1,1.44,1.39,22.26,NORMAL,NONE
2026-09-14 04:57:25,PUMP-IS100-80-160-01,99.72,0.31,0.016,45.1,43.3,1.58,1.36,22.81,NORMAL,NONE
2026-09-14 04:57:30,PUMP-IS100-80-160-01,99.84,0.309,0.021,45.6,43.4,1.39,1.34,22.48,NORMAL,NONE
2026-09-14 04:57:35,PUMP-IS100-80-160-01,99.99,0.315,0.02,45.3,43.0,1.48,1.4,22.48,NORMAL,NONE
2026-09-14 04:57:40,PUMP-IS100-80-160-01,99.46,0.311,0.023,45.5,43.1,1.35,1.47,22.23,NORMAL,NONE
2026-09-14 04:57:45,PUMP-IS100-80-160-01,100.05,0.311,0.017,45.5,43.2,1.36,1.38,22.74,NORMAL,NONE
2026-09-14 04:57:50,PUMP-IS100-80-160-01,99.71,0.315,0.02,44.6,42.9,1.49,1.4,22.12,NORMAL,NONE
2026-09-14 04:57:55,PUMP-IS100-80-160-01,99.75,0.314,0.021,45.5,42.3,1.43,1.26,22.29,NORMAL,NONE
2026-09-14 04:58:00,PUMP-IS100-80-160-01,100.09,0.313,0.02,45.3,43.2,1.48,1.31,22.34,NORMAL,NONE
2026-09-14 04:58:05,PUMP-IS100-80-160-01,99.27,0.31,0.016,44.8,43.0,1.51,1.35,22.43,NORMAL,NONE
2026-09-14 04:58:10,PUMP-IS100-80-160-01,100.99,0.312,0.021,44.8,43.2,1.5,1.3,22.51,NORMAL,NONE
2026-09-14 04:58:15,PUMP-IS100-80-160-01,100.24,0.315,0.021,45.1,43.0,1.3,1.39,22.22,NORMAL,NONE
2026-09-14 04:58:20,PUMP-IS100-80-160-01,100.01,0.314,0.021,44.7,43.0,1.41,1.39,22.74,NORMAL,NONE
2026-09-14 04:58:25,PUMP-IS100-80-160-01,100.1,0.311,0.02,44.7,42.7,1.38,1.26,22.63,NORMAL,NONE
2026-09-14 04:58:30,PUMP-IS100-80-160-01,99.82,0.311,0.019,45.2,43.1,1.49,1.41,22.24,NORMAL,NONE
2026-09-14 04:58:35,PUMP-IS100-80-160-01,100.65,0.311,0.022,45.4,42.4,1.43,1.45,22.42,NORMAL,NONE
2026-09-14 04:58:40,PUMP-IS100-80-160-01,99.28,0.311,0.018,45.1,43.1,1.48,1.5,21.97,NORMAL,NONE
2026-09-14 04:58:45,PUMP-IS100-80-160-01,101.08,0.314,0.02,45.3,42.8,1.39,1.4,22.45,NORMAL,NONE
2026-09-14 04:58:50,PUMP-IS100-80-160-01,99.31,0.31,0.021,44.8,43.5,1.51,1.37,22.45,NORMAL,NONE
2026-09-14 04:58:55,PUMP-IS100-80-160-01,100.44,0.311,0.016,45.1,42.9,1.42,1.34,22.89,NORMAL,NONE
2026-09-14 04:59:00,PUMP-IS100-80-160-01,99.38,0.31,0.019,45.8,42.6,1.54,1.36,22.36,NORMAL,NONE
2026-09-14 04:59:05,PUMP-IS100-80-160-01,99.64,0.311,0.018,45.7,42.6,1.45,1.45,22.15,NORMAL,NONE
2026-09-14 04:59:10,PUMP-IS100-80-160-01,99.63,0.309,0.021,45.3,42.7,1.41,1.27,22.47,NORMAL,NONE
2026-09-14 04:59:15,PUMP-IS100-80-160-01,99.62,0.313,0.019,45.3,42.9,1.49,1.42,22.29,NORMAL,NONE
2026-09-14 04:59:20,PUMP-IS100-80-160-01,100.1,0.311,0.017,45.6,42.7,1.45,1.37,22.46,NORMAL,NONE
2026-09-14 04:59:25,PUMP-IS100-80-160-01,100.15,0.318,0.017,45.2,43.2,1.52,1.4,22.22,NORMAL,NONE
2026-09-14 04:59:30,PUMP-IS100-80-160-01,99.73,0.312,0.018,44.4,43.1,1.29,1.39,22.08,NORMAL,NONE
2026-09-14 04:59:35,PUMP-IS100-80-160-01,99.58,0.312,0.024,44.4,42.6,1.56,1.16,22.63,NORMAL,NONE
2026-09-14 04:59:40,PUMP-IS100-80-160-01,99.84,0.311,0.019,45.4,43.2,1.34,1.39,22.52,NORMAL,NONE
2026-09-14 04:59:45,PUMP-IS100-80-160-01,100.31,0.311,0.019,44.3,42.6,1.43,1.28,22.66,NORMAL,NONE
2026-09-14 04:59:50,PUMP-IS100-80-160-01,100.16,0.311,0.016,44.8,43.0,1.4,1.27,23.24,NORMAL,NONE
2026-09-14 04:59:55,PUMP-IS100-80-160-01,100.32,0.313,0.02,44.9,43.1,1.44,1.34,22.17,NORMAL,NONE
2026-09-14 05:00:00,PUMP-IS100-80-160-01,99.92,0.311,0.018,45.4,43.0,1.43,1.47,22.34,NORMAL,NONE
2026-09-14 05:00:05,PUMP-IS100-80-160-01,100.64,0.311,0.022,45.4,42.8,1.61,1.27,22.38,NORMAL,NONE
2026-09-14 05:00:10,PUMP-IS100-80-160-01,100.18,0.311,0.017,45.5,42.9,1.54,1.32,22.75,NORMAL,NONE
2026-09-14 05:00:15,PUMP-IS100-80-160-01,99.75,0.313,0.022,44.7,43.3,1.55,1.27,22.25,NORMAL,NONE
2026-09-14 05:00:20,PUMP-IS100-80-160-01,100.66,0.314,0.022,45.4,42.8,1.5,1.42,22.16,NORMAL,NONE
2026-09-14 05:00:25,PUMP-IS100-80-160-01,99.66,0.308,0.021,45.5,43.6,1.44,1.35,22.79,NORMAL,NONE
2026-09-14 05:00:30,PUMP-IS100-80-160-01,100.31,0.309,0.017,45.9,43.3,1.42,1.4,22.6,NORMAL,NONE
2026-09-14 05:00:35,PUMP-IS100-80-160-01,99.95,0.311,0.015,44.4,42.8,1.42,1.36,22.3,NORMAL,NONE
2026-09-14 05:00:40,PUMP-IS100-80-160-01,100.28,0.311,0.02,44.3,42.3,1.44,1.37,22.39,NORMAL,NONE
2026-09-14 05:00:45,PUMP-IS100-80-160-01,99.17,0.311,0.019,44.4,43.4,1.47,1.31,22.71,NORMAL,NONE
2026-09-14 05:00:50,PUMP-IS100-80-160-01,100.14,0.309,0.022,44.5,43.0,1.51,1.45,23.1,NORMAL,NONE
2026-09-14 05:00:55,PUMP-IS100-80-160-01,100.14,0.312,0.019,44.7,43.1,1.47,1.41,22.84,NORMAL,NONE
2026-09-14 05:01:00,PUMP-IS100-80-160-01,99.61,0.313,0.019,44.9,42.9,1.46,1.28,22.69,NORMAL,NONE
2026-09-14 05:01:05,PUMP-IS100-80-160-01,100.43,0.311,0.021,44.7,42.6,1.44,1.34,22.82,NORMAL,NONE
2026-09-14 05:01:10,PUMP-IS100-80-160-01,99.13,0.313,0.02,45.3,43.4,1.42,1.31,22.11,NORMAL,NONE
2026-09-14 05:01:15,PUMP-IS100-80-160-01,100.14,0.312,0.02,45.1,43.4,1.48,1.25,22.23,NORMAL,NONE
2026-09-14 05:01:20,PUMP-IS100-80-160-01,99.78,0.312,0.02,44.4,43.6,1.4,1.27,22.52,NORMAL,NONE
2026-09-14 05:01:25,PUMP-IS100-80-160-01,99.45,0.309,0.021,44.5,42.8,1.39,1.41,22.46,NORMAL,NONE
2026-09-14 05:01:30,PUMP-IS100-80-160-01,101.01,0.31,0.02,45.2,42.6,1.38,1.39,22.78,NORMAL,NONE
2026-09-14 05:01:35,PUMP-IS100-80-160-01,100.24,0.313,0.019,45.4,43.3,1.47,1.3,21.96,NORMAL,NONE
2026-09-14 05:01:40,PUMP-IS100-80-160-01,99.62,0.308,0.021,44.8,42.8,1.44,1.37,22.43,NORMAL,NONE
2026-09-14 05:01:45,PUMP-IS100-80-160-01,99.81,0.313,0.02,45.2,42.6,1.53,1.38,22.15,NORMAL,NONE
2026-09-14 05:01:50,PUMP-IS100-80-160-01,100.21,0.308,0.021,45.7,43.3,1.47,1.37,22.38,NORMAL,NONE
2026-09-14 05:01:55,PUMP-IS100-80-160-01,100.21,0.308,0.021,44.7,42.7,1.43,1.23,22.17,NORMAL,NONE
2026-09-14 05:02:00,PUMP-IS100-80-160-01,100.06,0.312,0.02,44.8,42.7,1.41,1.27,22.6,NORMAL,NONE
2026-09-14 05:02:05,PUMP-IS100-80-160-01,99.39,0.311,0.018,45.1,43.2,1.37,1.37,22.55,NORMAL,NONE
2026-09-14 05:02:10,PUMP-IS100-80-160-01,100.37,0.312,0.022,44.9,43.1,1.54,1.36,22.21,NORMAL,NONE
2026-09-14 05:02:15,PUMP-IS100-80-160-01,99.84,0.312,0.018,45.7,43.1,1.38,1.43,22.3,NORMAL,NONE
2026-09-14 05:02:20,PUMP-IS100-80-160-01,100.35,0.314,0.021,44.6,42.9,1.51,1.29,22.94,NORMAL,NONE
2026-09-14 05:02:25,PUMP-IS100-80-160-01,99.73,0.312,0.022,44.8,43.4,1.47,1.49,21.74,NORMAL,NONE
2026-09-14 05:02:30,PUMP-IS100-80-160-01,100.34,0.311,0.021,44.7,43.0,1.54,1.39,22.64,NORMAL,NONE
2026-09-14 05:02:35,PUMP-IS100-80-160-01,99.75,0.31,0.017,45.2,43.3,1.38,1.34,22.36,NORMAL,NONE
2026-09-14 05:02:40,PUMP-IS100-80-160-01,99.65,0.312,0.018,44.9,43.0,1.35,1.31,22.46,NORMAL,NONE
2026-09-14 05:02:45,PUMP-IS100-80-160-01,100.71,0.31,0.022,45.2,42.5,1.42,1.36,22.66,NORMAL,NONE
2026-09-14 05:02:50,PUMP-IS100-80-160-01,99.72,0.314,0.017,44.8,42.5,1.42,1.37,22.87,NORMAL,NONE
2026-09-14 05:02:55,PUMP-IS100-80-160-01,99.23,0.307,0.023,46.1,42.8,1.49,1.5,22.42,NORMAL,NONE
2026-09-14 05:03:00,PUMP-IS100-80-160-01,100.41,0.312,0.019,45.2,42.4,1.42,1.28,22.34,NORMAL,NONE
2026-09-14 05:03:05,PUMP-IS100-80-160-01,99.29,0.311,0.021,45.3,43.2,1.43,1.29,22.49,NORMAL,NONE
2026-09-14 05:03:10,PUMP-IS100-80-160-01,100.14,0.311,0.023,44.9,43.8,1.5,1.36,23.06,NORMAL,NONE
2026-09-14 05:03:15,PUMP-IS100-80-160-01,99.22,0.315,0.021,45.2,43.5,1.46,1.3,22.49,NORMAL,NONE
2026-09-14 05:03:20,PUMP-IS100-80-160-01,100.37,0.312,0.021,43.8,43.1,1.35,1.45,22.07,NORMAL,NONE
2026-09-14 05:03:25,PUMP-IS100-80-160-01,99.33,0.312,0.02,45.1,42.7,1.54,1.31,22.27,NORMAL,NONE
